CASE_STATUS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_NAME,EMPLOYER_STATE,WORKSITE_CITY_1,PREVAILING_WAGE_1,YEAR,
DENIED,GLOBAL SYSTEMS DESIGN LEADER - GPRS,Y,GE PRECISION HEALTHCARE LLC,WISCONSIN,Waukesha,144414,2019,
DENIED,SENIOR MANAGER - TECHNOLOGY DELIVERY,Y,"AMERIPRISE FINANCIAL, INC.",MINNESOTA,MINNEAPOLIS,100859,2019,
DENIED,VICE PRESIDENT OF TECHNOLOGY,Y,INTSTRUX LLC,NEWYORK,New York,160763,2019,
DENIED,LEAD ENGINEER OF TABLETING AND PATIENT SATISFACTION,Y,"DERMACARE, LLC",ILLINOIS,Chicago,142106,2019,
DENIED,"ASSOCIATE MANAGER, IT- MARKETING",Y,KRAFT HEINZ FOODS COMPANY,ILLINOIS,Chicago,94702,2019,
DENIED,DELIVERY PRINCIPAL,Y,"THOUGHTWORKS, INC.",NEWYORK,NEW YORK,199139,2019,
DENIED,SENIOR IT PROGRAM MANAGER,Y,"BRIGHTSTAR US, INC.",ILLINOIS,Libertyville,139443,2019,
DENIED,IT PROJECT MANAGER,Y,OPEN SYSTEMS TECHNOLOGIES INC,PENNSYLVANIA,Philadelphia,132579.2,2019,
DENIED,"VICE PRESIDENT, INFRASTRUCTURE OPERATIONS",Y,"SHUTTERSTOCK, INC.",NEWYORK,NEW YORK,237494,2019,
DENIED,"CTO, MUSIC WEBSITE",Y,HAL LEONARD LLC,WISCONSIN,Milwaukee,86985.6,2019,
DENIED,COMPUTER SYSTEMS MANAGER,Y,"ELITE SOLUTIONS, INC.",NEWYORK,New York,160763,2019,
DENIED,CHIEF TECHNOLOGY OFFICER,Y,BUSINESS LINES CORP,ILLINOIS,ELK GROVE VILLAGE,165797,2019,
DENIED,"DIRECTOR, PROCESS IMPROVEMENT",Y,VNS CHOICE,NEWYORK,New York,160763,2019,
DENIED,"DIRECTOR, PROCESS IMPROVEMENT",Y,VNS CHOICE,NEWYORK,New York,199139,2019,
DENIED,ECOMMERCE LEAD SCRUM MASTER,Y,"MEDLINE INDUSTRIES, INC.",ILLINOIS,Northfield,118394,2019,
DENIED,SCRUM MASTER,Y,"RCI, LLC",INDIANA,CARMEL,149302.4,2019,
DENIED,CIS MANAGER 2,Y,VIRTUSA CORPORATION,NEWYORK,NEW YORK,160763,2019,
DENIED,SENIOR SAP BUSINESS INFORMATION SYSTEMS ANALYST,Y,"AMERIGAS PROPANE, INC.",PENNSYLVANIA,King of Prussia,137030,2019,
DENIED,MASTER DATA MANAGEMENT ARCHITECT,Y,"GENESYS TELECOMMUNICATIONS LABORATORIES, INC.",INDIANA,Indianapolis,126880,2019,
DENIED,"SENIOR DIRECTOR, TECHNOLOGY",Y,TRANSFORM SR LLC,OHIO,LEWIS CENTER,174637,2019,
DENIED,HEALTHCARE IT PROJECT MANAGER,Y,RUSH UNIVERSITY MEDICAL CENTER,ILLINOIS,CHICAGO,82930,2019,
DENIED,ASSOCIATE DIRECTOR,Y,"UTOPIA GLOBAL, INC.",ILLINOIS,MUNDELEIN,139443,2019,
DENIED,PARTNER,Y,"ICF RESOURCES, LLC",ILLINOIS,CHICAGO,165797,2019,
DENIED,MANAGER - PROJECTS,Y,"VALUEMOMENTUM, INC.",PENNSYLVANIA,ERIE,94682,2019,
DENIED,COMPUTER AND INFORMATION SYSTEMS MANAGER,Y,TEKSOFT SYSTEMS INC,MICHIGAN,Troy,116230,2019,
DENIED,"DIRECTOR, D&T, ENTERPRISE USER EXPERIENCE & HR/EHS SOLUTIONS",Y,"WEST PHARMACEUTICAL SERVICES, INC.",PA,EXTON,161720,2019,
DENIED,SOFTWARE ENGINEERING MANAGER,Y,THE KROGER CO.,OH,BLUE ASH,115200,2019,
DENIED,SOFTWARE ENGINEERING MANAGER,Y,THE KROGER CO.,OH,BLUE ASH,115200,2019,
DENIED,SOFTWARE ENGINEERING MANAGER,Y,THE KROGER CO.,OH,BLUE ASH,115200,2019,
DENIED,SOFTWARE ENGINEERING MANAGER,Y,THE KROGER CO.,OH,BLUE ASH,115200,2019,
DENIED,SOLUTIONS ARCHITECT,Y,COMPUTER GENERATED SOLUTIONS,NY,NEW YORK,122408,2019,
DENIED,SENIOR PRODUCT MANAGER,Y,"GRAILED, INC.",NY,NEW YORK,122408,2019,
DENIED,SOLUTIONS ARCHITECT,Y,COMPUTER GENERATED SOLUTIONS,NY,NEW YORK,122408,2019,
DENIED,ADVISORY SENIOR MANAGER,Y,DELOITTE & TOUCHE LLP,PENNSYLVANIA,Pittsburgh,161720,2019,
DENIED,I.T MANAGER - DEVELOPMENT,Y,EVOLUTYZ CORP,ILLINOIS,NAPERVILLE,94702,2019,
DENIED,PROJECT MANAGER,Y,"UPEN GROUP, INC.",MICHIGAN,Benton Harbor,111966,2019,
DENIED,COMPUTER SYSTEMS MANAGER,Y,"ELITE SOLUTIONS, INC.",NEWYORK,New York,160763,2019,
DENIED,SOLUTION ARCHITECT,Y,"BEST BUY CO., INC.",MINNESOTA,RICHFIELD,126452,2019,
DENIED,TEAM LEAD,Y,MONTEFIORE INFORMATION TECHNOLOGY LLC,NEWYORK,YONKERS,122408,2019,
DENIED,ADVISORY MANAGER,Y,DELOITTE & TOUCHE LLP,ILLINOIS,CHICAGO,130846,2019,
DENIED,LEAD SENIOR SOLUTIONS ENGINEER,Y,"AKAMAI TECHNOLOGIES, INC.",ILLINOIS,Chicago,136755,2019,
DENIED,VICE PRESIDENT; TECH MGR - APPS PROG,Y,BANK OF AMERICA N.A.,NEWYORK,Charlotte,112170,2019,
DENIED,SENIOR IT PROJECT MANAGER,Y,BANK LEUMI USA,NEWYORK,New York,124946,2019,
DENIED,"DIRECTOR, CYBER DEFENSE",Y,NEWS CORP TECHNOLOGY LLC,NEWYORK,NEW YORK,160326,2019,
DENIED,INFORMATION SYSTEMS MANAGER,Y,OPM DOCTORS,MICHIGAN,Bloomfield hills,93371,2019,
DENIED,"VICE PRESIDENT, RESEARCH ANALYST",Y,JPMORGAN CHASE &AMP; CO.,NY,NEW YORK,100000,2019,
DENIED,DIRECTOR - GAS STRATEGY & PLANNING,Y,DTE GAS COMPANY,MI,DETROIT,164715,2019,
DENIED,FINANCE MANAGER,Y,P.L. GAETANO TRANSPORTATION INC.,NY,WATERTOWN,98426,2019,
DENIED,"ASSOCIATE DIRECTOR, FINANCE",Y,KRAFT HEINZ FOODS COMPANY,IL,CHICAGO,110323,2019,
DENIED,PORTFOLIO MANAGER/ANALYST,Y,AMP CAPITAL INVESTORS (US) LIMITED,IL,CHICAGO,143666,2019,
DENIED,DIRECTOR OF EUROPEAN OPERATIONS,Y,AKSIA LLC,NEWYORK,New York,164507,2019,
DENIED,FINANCIAL ANALYSIS MANAGER I,Y,ECOLAB INC,ILLINOIS,Naperville,110323,2019,
DENIED,ASSOCIATE DIRECTOR-INVESTMENT MANAGEMENT,Y,"ZNA SERVICES, LLC",NEWYORK,New York,212181,2019,
DENIED,CHIEF FINANCIAL OFFICER,Y,"COEUR MINING, INC.",ILLINOIS,Chicago,176987,2019,
DENIED,CHIEF COMPLIANCE OFFICER,Y,AGRICULTURAL BANK OF CHINA LIMITED,NEWYORK,New York,259834,2019,
DENIED,FINANCIAL CONTROLLER,Y,"VISTAJET US, INC.",NEWYORK,NEW YORK,116854,2019,
DENIED,CONTROLLER -FINANCE,Y,ALLOYS TECH INC,ILLINOIS,SOUTH CHICAGO HEIGHTS,143666,2019,
DENIED,"SALES SUPPORT SENIOR GROUP MANAGER, DIRECTOR",Y,"CITICORP NORTH AMERICA, INC.",NEWYORK,New York,164507,2019,
DENIED,"SR. LEADER, FINANCE",Y,"WORLDPAY INTEGRATED PAYMENTS SOLUTIONS, INC.",OHIO,Symmes Township,162718,2019,
DENIED,"FINANCE LEADER, OPS, IT, AND SECURITY",Y,"WORLDPAY INTEGRATED PAYMENTS SOLUTIONS, INC.",OHIO,Symmes Township,162718,2019,
DENIED,CHIEF OPERATIONS OFFICER,Y,HYWIN INC,NEWYORK,New York,164507,2019,
DENIED,CHIEF OPERATIONS OFFICER,Y,HYWIN CAPITAL MANAGEMENT LLC,NEWYORK,New York,164507,2019,
DENIED,CONTROLLER,Y,"RF INVESTMENT MANAGEMENT COMPANY, LLC",NEWYORK,New York,162947,2019,
DENIED,"PORTFOLIO ASSOCIATE, VICE PRESIDENT",Y,LASALLE INVESTMENT MANAGEMENT INC.,ILLINOIS,Chicago,117582,2019,
DENIED,ASSISTANT CONTROLLER,Y,"WINSTON PRODUCTS, LLC",OHIO,Solon,75837,2019,
DENIED,"EXECUTIVE VICE PRESIDENT, FINANCE",Y,MOTIVATE INTERNATIONAL INC,NY,BROOKLYN,259834,2019,
DENIED,PORTFOLIO MANAGER/ANALYST,Y,AMP CAPITAL INVESTORS (US) LIMITED,IL,CHICAGO,103106,2019,
DENIED,SENIOR DIRECTOR,Y,"FTI, LLC",NY,NEW YORK,119864,2019,
DENIED,MANAGER FINANCE AND ACCOUNTING,Y,"GOPALKRISHNA, LLC",PENNSYLVANIA,East Stroudsburg,64667.2,2019,
DENIED,FINANCIAL CONTROLLER,Y,LIMELIFE USA LLC,NEWYORK,Long Island City,212181,2019,
DENIED,LEAD ACCOUNT MANAGER,Y,"HITACHI AUTOMOTIVE SYSTEMS AMERICAS, INC.",MICHIGAN,FARMINGTON HILLS,100693,2019,
DENIED,INDUSTRIAL PRODUCTION MANAGER,Y,EXCEL CONVEYOR LLC,NEWYORK,ARVERNE,91455,2019,
DENIED,PLANT MANAGER,Y,"INDUSTRIAL MOTION CONTROL, LLC",ILLINOIS,Wheeling,121326,2019,
DENIED,MADE-TO-MEASURE,Y,"BROOKS BROTHERS GROUP, INC",NEWYORK,NEW YORK,113547,2019,
DENIED,VICE PRESIDENT OF QUALITY OPERATIONS,Y,JUBILANT PHARMA HOLDINGS INC.,PENNSYLVANIA,Yardley,145205,2019,
DENIED,SUPPLY CHAIN MANAGER,Y,E INSTRUMENTS INTERNATIONAL LLC,PENNSYLVANIA,Langhorne,77646,2019,
DENIED,"SEGMENT SOURCING, DIRECTOR",Y,ILLINOIS TOOL WORKS INC.,ILLINOIS,Glenview,131810,2019,
DENIED,PURCHASING MANAGER,Y,"L & L PRODUCTS, INC.",MICHIGAN,ROMEO,125840,2019,
DENIED,"SOURCING MANAGER, ENGINEERING",Y,HARMAN BECKER AUTOMOTIVE SYSTEMS INC,MI,NOVI,91400,2019,
DENIED,PURCHASE MANAGER,Y,HOME SMART MALL (CHICAGO) INC.,ILLINOIS,Chicago,70886,2019,
DENIED,SENIOR OPERATIONS MANAGER,Y,"AMAZON.COM SERVICES, INC.",OHIO,North Randall,113405,2019,
DENIED,PROJECT MANAGER - SENIOR - SUPPLY CHAIN PLANNING,Y,CUMMINS INC.,INDIANA,Columbus,65936,2019,
DENIED,DIRECTOR OF RECRUITING,Y,"THE OPTIONS GROUP, INC.",NEWYORK,NEW YORK,82618,2019,
DENIED,TALENT ACQUISITION SPECIALIST,Y,"MILHOUSE ENGINEERING & CONSTRUCTION, INC.",ILLINOIS,Chicago,73050,2019,
DENIED,TRAINING AND DEVELOPMENT MANAGE,Y,"C.I.A.C. TRAVEL, INC",MINNESOTA,Bloomington,73278,2019,
DENIED,TRAINING AND DEVELOPMENT MANAGER,Y,"C.I.A.C TRAVEL, INC.",MINNESOTA,Bloomington,73278,2019,
DENIED,PROJECT MANAGER,Y,WE WORK MANAGEMENT LLC,NEWYORK,NEW YORK,104062,2019,
DENIED,PROJECT ENGINEER,Y,LEOPARDO COMPANIES INC.,ILLINOIS,HOFFMAN ESTATES,60216,2019,
DENIED,PROJECT ENGINEER,Y,"POWERS & SONS CONSTRUCTION COMPANY, INC.",INDIANA,Gary,61318,2019,
DENIED,TRANSMISSION PROJECT MANAGER SENIOR,Y,AMERICAN ELECTRIC POWER,OHIO,Gahanna,103563,2019,
DENIED,PROJECT MANAGER,Y,LEOPARDO COMPANIES INC.,ILLINOIS,Chicago,76107,2019,
DENIED,PROJECT MANAGER I,Y,LEOPARDO COMPANIES INC.,ILLINOIS,Chicago,76107,2019,
DENIED,MEP SUPER,Y,"FLINTLOCK CONSTRUCTION SERVICES, LLC",NY,NEW YORK,105000,2019,
DENIED,PROJECT MANAGER,Y,RNC INDUSTRIES LLC,NY,HOLTSVILLE,105622.4,2019,
DENIED,CONSTRUCTION MANAGER,Y,INNISS CONSTRUCTION INC,NEWYORK,Jamaica,77522,2019,
DENIED,PROJECT MANAGER,Y,"R & R ELECTRIC, INC.",MICHIGAN,Mount Pleasant,64979.2,2019,
DENIED,CONSTRUCTION PROJECT MANAGER,Y,BASK MANAGEMENT LLC,ILLINOIS,Schaumburg,79602,2019,
DENIED,CONSTRUCTION MANAGER,N,NEW EMPIRE CORP.,NEWYORK,Brooklyn,104062.4,2019,
DENIED,EDUCATION COORDINATOR,N,BUNNYHILL LIC LLC,NEWYORK,Long Island City,45115.2,2019,
DENIED,HEAD OF SCHOOL,Y,THERACARE OF NEW YORK,NY,NEW YORK,148700,2019,
DENIED,SCHOOL PRINCIPAL,Y,BE'ER YESHAYA,NEWYORK,SUFFERN,131047,2019,
DENIED,RESEARCH ASSOCIATE,Y,CORNELL UNIVERSITY,NEWYORK,Ithaca,112154,2019,
DENIED,ASSISTANT DIRECTOR,Y,UNIVERSITY OF NOTRE DAME DU LAC,INDIANA,Notre Dame,82597,2019,
DENIED,CLINICAL ASSISTANT PROFESSOR,Y,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA,University Park,83346,2019,
DENIED,ACADEMIC SPECIALIST,Y,INDIANA UNIVERSITY,INDIANA,Bloomington,76253,2019,
DENIED,ADMINISTRATIVE DIRECTOR HEALTHCARE (MONITORING & EVAL),Y,UNIVERSITY OF MICHIGAN,MICHIGAN,Ann Arbor,137426,2019,
DENIED,IT SOFTWARE AND SERVICE PORTFOLIO MANAGER,Y,TOURO COLLEGE,NY,NEW YORK,98030,2019,
DENIED,PRESIDENT,Y,NORTHWOOD UNIVERSITY,MICHIGAN,Midland,121368,2019,
DENIED,DEAN OF THE SCHOOL OF ARCHITECTURE,Y,PRATT INSTITUTE,NEWYORK,Brooklyn,153358,2019,
DENIED,ASSISTANT PROFESSOR,Y,BOYCE THOMPSON INSTITUTE FOR PLANT RESEARCH,NEWYORK,Ithaca,89523,2019,
DENIED,WELLNESS PROGRAM MANAGER,Y,CMG SERVICES LLC,NEWYORK,NEW YORK,53997,2019,
DENIED,ASSISTANT VICE PRESIDENT (ENGAGEMENT MANAGER),Y,"EXLSERVICE.COM, LLC",NY,JERSEY CITY,141045,2019,
DENIED,HEAD OF SOFTWARE ENGINEERING,Y,IPTIQ AMERICAS INC.,NY,ARMONK,168085,2019,
DENIED,PRODUCT MANAGER,Y,"LYFT, INC.",NEWYORK,New York,141045,2019,
DENIED,DIRECTOR OF MFG. EXCELLENCE (DME),Y,GRAPHIC PACKAGING INTERNATIONAL INC.,ILLINOIS,Elk Grove Village,151757,2019,
DENIED,WORKDAY INTEGRATION CONSULTANT,Y,IBM CORPORATION,ILLINOIS,Chicago,111280,2019,
DENIED,PROJECT MANAGER,Y,"ROCKWELL AUTOMATION, INC.",WISCONSIN,Milwaukee,107078,2019,
DENIED,DIRECTOR OF OPERATIONS,Y,IEC HOLDEN CORPORATION,NEWYORK,Plattsburgh,116688,2019,
DENIED,ENGINEERING MANAGER,Y,"UUSI, LLC",MICHIGAN,REED CITY,120120,2019,
DENIED,PRINCIPAL PLANNING ANALYST,Y,HENRY FORD HEALTH SYSTEM,MICHIGAN,Detroit,89149,2019,
DENIED,REHAB COORDINATOR,Y,DASSA ORTHOPEDIC MEDICAL SERVICE,NEWYORK,Poughkeepsie,81952,2019,
DENIED,HEALTHCARE MANAGER,N,NARENDRA D. PATEL P.C.,NEWYORK,JAMAICA,84947.2,2019,
DENIED,NURSE MANAGER,Y,HENRY FORD HEALTH SYSTEM,MICHIGAN,Detroit,89148.8,2019,
DENIED,CLINIC DIRECTOR,Y,ATI HOLDINGS LLC,MICHIGAN,DETROIT,73570,2019,
DENIED,REGIONAL MEDICAL DIRECTOR,Y,LAKE COUNTY HEALTH DEPARTMENT & COMMUNITY HEALTH CENTER,ILLINOIS,North Chicago,153088,2019,
DENIED,UNIT MANAGER,Y,MEDILODGE OF SOUTHFIELD,MICHIGAN,Southfield,62962,2019,
DENIED,HEALTHCARE MANAGER,N,NARENDRA D. PATEL P.C.,NEWYORK,JAMAICA,84947.2,2019,
DENIED,CLIENT SOLUTIONS LEAD,Y,"HEALTHREVEAL, INC",NEWYORK,NEW YORK,137987,2019,
DENIED,QUALITY IMPROVEMENT AND EDUCATION COORDINATOR,Y,"NEW CENTURY HOME HEALTH CARE, INC.",MINNESOTA,MADISON HEIGHTS,60341,2019,
DENIED,PIP-II DEPUTY PROJECT MANAGER,Y,"FERMI RESEARCH ALLIANCE, LLC",IL,BATAVIA,128482,2019,
DENIED,PIP-II DEPUTY PROJECT MANAGER,N,"FERMI RESEARCH ALLIANCE, LLC",IL,BATAVIA,128481.6,2019,
DENIED,PROJECT MANAGER,Y,"PHARMACEUTICAL RESEARCH ASSOCIATES, INC.",PA,BLUE BELL,131206,2019,
DENIED,SR. CLINICAL TRIAL MANAGER,Y,"TISSUETECH, INC.",NEWYORK,New York,136240,2019,
DENIED,SR. CLINICAL TRIAL MANAGER,Y,TISSUETECH INC,NEWYORK,New York,136240,2019,
DENIED,DIRECTOR OF TECHNICAL SERVICES,Y,BIDDLE SAWYER CORPORATION,NEWYORK,NEW YORK,98717,2019,
DENIED,CLINICAL RESEARCH COORDINATOR,Y,UNIVERSITY OF MICHIGAN,MICHIGAN,Ann Arbor,50849,2019,
DENIED,CLINICAL RESEARCH ASSOCIATE,Y,THE VERITAS HEALTHCARE SOLUTIONS LLC,NEWYORK,NEW YORK,136240,2019,
DENIED,CLINICAL RESEARCH COORDINATOR B,Y,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,PENNSYLVANIA,Philadelphia,37128,2019,
DENIED,CLINICAL RESEARCH DIRECTOR,Y,ONYX CLINICAL RESEARCH,MICHIGAN,Caro,109262,2019,
DENIED,PRODUCTION MANAGER,Y,"MONSANTO GREAT LAKES PRODUCTION CO., LLC",INDIANA,REMINGTON,58635,2019,
DENIED,CLINICAL RESEARCH COORDINATOR,Y,MAYO CLINIC,MINNESOTA,ROCHESTER,45614,2019,
DENIED,SR. FIELD CLINICAL ENGINEER,Y,"MEDTRONIC, INC.",MINNESOTA,Mounds View,107890,2019,
DENIED,CLINICAL RESEARCH ASSOCIATE,Y,ABBOTT LABORATORIES,ILLINOIS,DES PLAINES,96117,2019,
DENIED,PIP-II DEPUTY PROJECT MANAGER,N,"FERMI RESEARCH ALLIANCE, LLC",IL,BATAVIA,128481.6,2019,
DENIED,PIP-II DEPUTY PROJECT MANAGER,Y,"FERMI RESEARCH ALLIANCE, LLC",IL,BATAVIA,128482,2019,
DENIED,PIP-II DEPUTY PROJECT MANAGER,N,"FERMI RESEARCH ALLIANCE, LLC",IL,BATAVIA,128481.6,2019,
DENIED,CLINICAL RESEARCH DIRECTOR,N,ONYX CLINICAL RESEARCH,MI,CARO,84344,2019,
DENIED,"MANAGER OF STRATEGY, PERFORMANCE & INNOVATION",Y,VNS CHOICE,NEWYORK,New York,92934,2019,
DENIED,COMMUNITY MANAGER,Y,PARITY PARTNERS LLC,NEWYORK,New York Ny,62608,2019,
DENIED,"MANAGER, CHAPTERS, LEGAL & POLICY, PRME SECRETARIAT",Y,THE FOUNDATION FOR THE UN GLOBAL COMPACT,NEWYORK,New York,62608,2019,
DENIED,CULTURAL AND EDUCATIONAL PROGRAM COORDINATOR,Y,AMERICAN FEDERATION OF RAMALLAH PALESTINE,MICHIGAN,Westland,52520,2019,
DENIED,"SENIOR ASSOCIATE, MARITIME INVESTMENTS",Y,ENTRUSTPERMAL PARTNERS OFFSHORE LP,NY,NEW YORK,170955,2019,
DENIED,DIRECTOR OF SUPPLY CHAIN AND OPERATIONS,Y,FEEL GOOD FOODS INC.,NEWYORK,BROOKLYN,112403,2019,
DENIED,COVERWALLET INC.,Y,COVERWALLET INC.,NEWYORK,NEW YORK,112403,2019,
DENIED,DY. DIRECTOR OF SALES AND OPERATIONS,Y,"ARP MATERIALS, INC.",NEWYORK,AMHERST,81723,2019,
DENIED,CHANNEL DIRECTOR OF SALES AND OPERATIONS - RECLAIM RUBBER,Y,"ARP MATERIALS, INC.",NEWYORK,AMHERST,81723,2019,
DENIED,SUPPLY CHAIN MANAGER,Y,"PADMNABH, INC.",OHIO,PERRYSBURG,57720,2019,
DENIED,MANAGER - PROJECT CONTROL,Y,REVEREIT LLC,PENNSYLVANIA,Blue Bell,131539.2,2019,
DENIED,COMPLIANCE MANAGERS,N,"DOCUMENT SOLUTIONS GROUP, INC.",PENNSYLVANIA,MALVERN,106080,2019,
DENIED,GLOBAL GOMMODITY MANAGER,Y,"BOMBARDIER TRANSPORTATION (HOLDINGS) USA, INC.",PENNSYLVANIA,PITTSBURGH,93621,2019,
DENIED,SUPPLY CHAIN MANAGER,N,USA BRANCH OF SHENYANG JINCHEN CORP.,ILLINOIS,Melrose Park,47320,2019,
DENIED,SUPPLY CHAIN DIRECTOR,Y,CHAPTER 4 CORP.,NEWYORK,New York City,112403,2019,
DENIED,COMPLIANCE MANAGER,Y,LIVE IN LUXE HOUSING INC.,NEWYORK,New York,83137.6,2019,
DENIED,MANAGER QUALITY ASSURANCE,Y,"INVAGEN PHARMACEUTICALS, INC.",NEWYORK,HAUPPAUGE,98842,2019,
DENIED,GROUP SENIOR VICE PRESIDENT ENVIRONMENT TESTING AMERICAS,Y,"EUROFINS NSC US, INC.",PENNSYLVANIA,Lancaster,136635,2019,
DENIED,SUPPLY CHAIN MANAGER,Y,"CGN & ASSOCIATES, INC.",ILLINOIS,PEORIA,63565,2019,
DENIED,VICE PRESIDENT OF INVESTMENT BANKING,Y,"ROSENBLATT SECURITIES, INC.",NEWYORK,NEW YORK,111197,2019,
DENIED,TECHNOLOGY SITE MANAGER,Y,CATERPILLAR INC.,ILLINOIS,East Peoria,88878,2019,
DENIED,MANAGER OF OPTICAL SERVICES,Y,FIFTH AVENUE OCULOFACIAL AESTHETIC SURGERY PC,NEWYORK,New York,83138,2019,
DENIED,DIRECTOR OF SUPPLY CHAIN AND OPERATIONS,Y,FEEL GOOD FOODS INC,NEWYORK,BROOKLYN,112403,2019,
DENIED,DRUG SAFETY SYSTEMS AND AGGREGATE REPORTING SR. MANAGER,Y,ENDO PHARMACEUTICALS INC.,PENNSYLVANIA,MALVERN,131539,2019,
DENIED,DRUG SAFETY SYSTEMS AND AGGREGATE REPORTING SR. MANAGER,Y,ENDO PHARMACEUTICALS INC.,PENNSYLVANIA,MALVERN,131539,2019,
DENIED,MANAGER TRAINEE,Y,JIMMY MARINELLI STATE FARM,ILLINOIS,South Barrington,47320,2019,
DENIED,MANAGER TRAINEE,Y,JIMMY MARINELLI STATE FARM,ILLINOIS,South Barrington,47320,2019,
DENIED,SUPPLY CHAIN MANAGER,Y,CELL-NIQUE CORPORATION,NEWYORK,Castle-On-Hudson,59405,2019,
DENIED,VICE PRESIDENT OPERATIONS,Y,"INHABITR, INC.",ILLINOIS,Chicago,94411,2019,
DENIED,"DIRECTOR, STRATEGY & BUSINESS DEVELOPMENT",Y,WHIRLPOOL CORPORATION,MI,BENTON HARBOR,166816,2019,
DENIED,CHIEF EXECUTIVE OFFICER,Y,JAMES STEEL & TUBE COMPANY,MI,MADISON HEIGHTS,102315,2019,
DENIED,CO-PRESIDENT AND CHIEF STRATEGY OFFICER,Y,"LEO BURNETT COMPANY, INC.",ILLINOIS,Chicago,275621,2019,
DENIED,CHIEF OPERATING OFFICER - SENIOR DIRECTOR - GLOBAL PRICING,Y,ELANCO US INC.,INDIANA,Greenfield,185328,2019,
DENIED,CHIEF EXECUTIVE,Y,"SANSIRI (US), INC.",NEWYORK,New York,253074,2019,
DENIED,"SENIOR VICE PRESIDENT, GLOBAL GROWTH & DEVELOPMENT",Y,"FORTUNE BRANDS HOME & SECURITY, INC.",ILLINOIS,Deerfield,260062,2019,
DENIED,VP GLOBAL HEAD SOLUTION MAINTENANCE & SUPPORT-DIAGNOSTICS,Y,"ROCHE DIAGNOSTICS OPERATIONS, INC.",INDIANA,Indianapolis,185328,2019,
DENIED,CHIEF EXECUTIVE OFFICER,Y,"MANAGED PROGRAMS, LLC",MICHIGAN,AUBURN HILLS,211515,2019,
DENIED,CHIEF EXECUTIVE OFFICER,Y,GLOBAL HOLDINGS MANAGEMENT U.S. INC.,NEWYORK,NEW YORK,208000,2019,
DENIED,SR. VP AREA HEAD IT GLOBAL FUNCTIONS - CROSS FUNCTIONAL,Y,"ROCHE DIAGNOSTICS OPERATIONS, INC.",INDIANA,Indianapolis,240802,2019,
DENIED,EXECUTIVE DIRECTOR,N,"CENTER FOR ART LAW, INC.",NEWYORK,Brooklyn,73361.6,2019,
DENIED,CHIEF OPERATIONS OFFICER,Y,BIT MOBILITY SOLUTIONS LLC,ILLINOIS,Downers Grove,99549,2019,
DENIED,"PRESIDENT, TC TRANSCONTINENTAL PACKAGING",Y,TRANSCONTINENTAL US LLC,ILLINOIS,Chicago,275621,2019,
DENIED,PRESIDENT,Y,"ECM ENERGY SERVICES, INC",PENNSYLVANIA,Canonsburg,266323,2019,
DENIED,CHIEF OPERATING OFFICER,Y,"PAYGEVITY, INC.",NEWYORK,New York,208000,2019,
DENIED,CHIEF EXECUTIVE OFFICER,Y,TRIBE GROUP DIGITAL INC.,NEWYORK,New York City,187200,2019,
DENIED,CHIEF EXECUTIVE OFFICER,Y,FUSION SPORT INC,IL,CHICAGO,194750,2019,
DENIED,PRESIDENT & CHIEF EXECUTIVE OFFICER,Y,HORIZON GLOBAL COMPANY LLC,MICHIGAN,Troy,266115,2019,
DENIED,CHIEF EXECUTIVE OFFICER,Y,"BARGES TECHNOLOGIES, INC.",NEWYORK,New york,253074,2019,
DENIED,CHIEF EXECUTIVE OFFICER,Y,"MANDAL.AI, INC.",NEWYORK,New York,60000,2019,
DENIED,CHIEF EXECUTIVE OFFICER,Y,TRIBE GROUP DIGITAL INC.,NEWYORK,New  York City,187200,2019,
DENIED,MANAGING PARTNER AND CEO,Y,"REVEAL GROUP INTERNATIONAL, LLC",NEWYORK,New York,208000,2019,
DENIED,VICE PRESIDENT,Y,"MERU, LLC",NEWYORK,New York,93475,2019,
DENIED,MANAGING DIRECTOR,Y,TANDA INC.,ILLINOIS,CHICAGO,95701,2019,
DENIED,PHARMACY MANAGER SERVICES,Y,DVS PHARMACY CORPORATION,NEWYORK,White Plains,122075,2019,
DENIED,PARTNER,Y,"BRILLIO, LLC",ILLINOIS,Rosemont,95701,2019,
DENIED,GENERAL MANAGER,Y,MPG HOSPITALITY CORPORATION,PENNSYLVANIA,CANONSBURG,60611,2019,
DENIED,GENERAL MANAGER,Y,MPG HOSPITALITY CORPORATION,PENNSYLVANIA,CANONSBURG,60611,2019,
DENIED,CHIEF EXECUTIVE MANAGER AND GUEST BEHAVIOR PSYCHOLOGIST,Y,"FINDLEY LAKE HOSPITALITY, LLC",NEWYORK,FINDLEY LAKE,60000,2019,
DENIED,CHIEF EXECUTIVE MANAGER AND GUEST BEHAVIOR PSYCHOLOGIST,Y,"FINDLEY LAKE HOSPITALITY, LLC",NEWYORK,FINDLEY LAKE,60000,2019,
DENIED,PHARMACY MANAGER SERVICES,Y,KMN PHARMACY INC.,NEWYORK,BRONX,72800,2019,
DENIED,PHARMACY MANAGER SERVICES,Y,PRO RX INC.,NEWYORK,NEW YORK,122075.2,2019,
